ID,userID,date,Followers,Friends,Statuses,Lat,Long,Text,Class,BoroCode,BoroName,NTAName,CenstracID
21743,522551659,2012-10-30 16:14:00,2317,924,12985,40.735077,-73.953101, Really really tired from workin so hard during #sandy  Eagle Street ,Affected People,3,Brooklyn,Greenpoint,1115
6477,23753254,2012-10-29 03:24:00,807,199,3786,40.70911374,-73.95769963, Oh Sandy you scare me... Sleep time now. At least cars won't wake me up now ... #NYC #HurricaneSandy ,Affected People,3,Brooklyn,North Side-South Side,1128
9552,233628544,2012-10-29 16:21:00,1497,863,11441,40.70288834,-73.93344765," Cousin Itt, early casualty of Hurricane Sandy.   Bushwick's Living Room ",Affected People,3,Brooklyn,Bushwick South,1181
18732,172681350,2012-10-30 03:04:00,145,270,4282,40.6595046,-73.9623, Bored to death trying to ride out this storm. #Sandy ,Affected People,3,Brooklyn,Prospect Lefferts Gardens-Wingate,1210
11643,308810850,2012-10-29 19:10:00,422,1991,3641,40.66615736,-73.96110408, Making sandwiches and thinking about where to get a cake pan. The storm has blown me back to the 1950s. #sandy #brooklyn #domestic ,Affected People,3,Brooklyn,Crown Heights South,1292
15773,153864832,2012-10-30 00:01:00,390,224,6797,40.69655801,-73.95361626, Sandy has not interrupted Boris' plans... #naptime #boris #sandy  Town ,Affected People,3,Brooklyn,Bedford,1320
12467,621393698,2012-10-29 20:15:00,1418,1027,21850,40.70547344,-73.96122934, Sitting here at home and terrified of sandy;( ,Affected People,3,Brooklyn,Williamsburg,1326
11348,161746034,2012-10-29 18:48:00,469,476,30898,40.68834784,-73.95873797, I can confirm this is the case! RT:  Already going stir crazy. I really hope this does not last three days. #hurricanesandy ,Affected People,3,Brooklyn,Bedford,1341
22178,196749727,2012-10-30 17:14:00,299,319,3216,40.69829138,-73.9966321, So many people on the Promenade checking things out #Sandy #cabinfever  Heights Promenade ,Affected People,3,Brooklyn,Brooklyn Heights-Cobble Hill,1344
22703,909333668,2012-10-30 18:40:00,118,128,868,40.63767,-73.98379, At least 40 people have died in the U.S. During # sandy ,Affected People,3,Brooklyn,Borough Park,1359
6431,622493911,2012-10-29 03:16:00,76,265,1276,40.61727625,-74.01176567,  Thanks! I hope ur all set where u are. Gonna be a doozy but it takes more than some wind to scare us in Brooklyn! #Sandy ,Affected People,3,Brooklyn,Dyker Heights,1371
10640,127357772,2012-10-29 17:49:00,31,51,990,40.6422983,-74.0092896, So I'm stranded over here in bk ... I'm bored think ima go see sandy over by the ... http://t.co/MWiGPZLG ,Affected People,3,Brooklyn,Sunset Park East,1380
20133,338987110,2012-10-30 11:06:00,61,244,420,40.64120629,-74.00793627, I am thankful Sandy has left NY many of us have lost a lot my prayers are with you! ,Affected People,3,Brooklyn,Sunset Park East,1380
15930,157454434,2012-10-30 00:11:00,71,898,5586,40.6476445,-74.0005061, Holed up at home because of #Sandy ,Affected People,3,Brooklyn,Sunset Park East,1382
10716,246113311,2012-10-29 17:57:00,105,218,2627,40.63602771,-73.95191577,  fuck #sandy. Sticking on my second floor ,Affected People,3,Brooklyn,Flatbush,1437
9074,7595002,2012-10-29 15:38:00,1658,1332,12560,40.697441,-73.992673, Dear woman struggling with an umbrellaSERIOUSLY!? #sandy ,Affected People,3,Brooklyn,Brooklyn Heights-Cobble Hill,1488
8140,164392841,2012-10-29 14:00:00,63,365,185,40.70142232,-73.99104618, Pre sandy bridge and towers  Bridge Anchorage ,Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
8588,58306568,2012-10-29 14:49:00,105,36,420,40.70240703,-73.98875101, Hurricane Sandy claims its first two victims. #deadbabies #hilarious  ,Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
11331,29805230,2012-10-29 18:47:00,267,1294,1486,40.70432379,-73.98865425, Hurricane Hunter Lucy!  She's been at that window all day. #sandy #DUMBO #cattv ,Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
20882,761163,2012-10-30 14:06:00,1028,1059,6691,40.704063,-73.990315," People gathered at Main Street, Dumbo. #sandy   Ferry Park ",Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
22242,591573,2012-10-30 17:24:00,1560,1179,5602,40.71800357,-73.96537147," Housebound due to #sandy, but safe and dry. ( Casita Norte) ",Affected People,3,Brooklyn,North Side-South Side,1491
14445,731564102,2012-10-29 22:37:00,1180,1812,30806,40.59554638,-73.98245721, My mom just said if I walked outside I'd be stuck to the wall from the wind #fuckyousandy #youdontscareme ,Affected People,3,Brooklyn,Bensonhurst East,1557
11026,19320028,2012-10-29 18:22:00,110,399,519,40.70310011,-73.93010371, Stuck in the apartment // pop dem bottles // #hunkerdown #hurricane #sandy   Brooklyn ,Affected People,3,Brooklyn,Bushwick South,1597
13757,88277333,2012-10-29 21:52:00,243,412,4521,40.7018964,-73.929038, Ugh I really hate the sound of the storm. I think that's what scares me the most. #hurricanesandy is definitely coming now. ,Affected People,3,Brooklyn,Bushwick South,1597
14295,88277333,2012-10-29 22:28:00,243,412,4521,40.7018415,-73.9290373, Ok im scared. #hurricanesandy don't sound too good. ,Affected People,3,Brooklyn,Bushwick South,1597
14913,103434899,2012-10-29 23:07:00,912,36,38887,40.65468117,-73.93772415, Hurricane Sandy Gets to Me at 8pm. ,Affected People,3,Brooklyn,East Flatbush-Farragut,1602
8947,62905898,2012-10-29 15:25:00,80,116,2212,40.70357679,-73.94244268, #sandy the perfect exercise to get us used to voluntary house arrest ,Affected People,3,Brooklyn,East Williamsburg,1651
13179,14717797,2012-10-29 21:09:00,765,1000,7014,40.69000838,-73.97712596, Bad news: we've got a tiny leak in 1 window. Worse news: we ate our emergency candy already #sandy  ,Affected People,3,Brooklyn,Fort Greene,1831
21092,339795948,2012-10-30 14:40:00,217,124,481,40.69118179,-73.97480965, Fort Greene Park casualties. #brooklyn #sandy   Greene Park ,Affected People,3,Brooklyn,Fort Greene,1831
16101,36512339,2012-10-30 00:21:00,753,1356,9568,40.71804198,-73.95757904, One last drink before we die w/ katelynch13! #hurricanesandy ( Charleston) [pic]: ,Affected People,3,Brooklyn,North Side-South Side,1869
22025,21128899,2012-10-30 16:51:00,1560,756,6965,40.71535636,-73.95960014, Devastating lamp post casualty on Bedford and N 3rd #sandy   of Williamsburg ,Affected People,3,Brooklyn,North Side-South Side,1869
22760,20737807,2012-10-30 18:48:00,879,1902,13767,40.66390777,-73.97094727, Hurricane Sandy victim  Park ,Affected People,3,Brooklyn,park-cemetery-etc-Brooklyn,1884
18714,41763985,2012-10-30 03:03:00,95,253,1342,40.69138122,-73.99432881," NY mourns: 6 confirmed dead in New York State, including 2 children   ^ #sandy?_? ",Affected People,3,Brooklyn,Brooklyn Heights-Cobble Hill,2041
20290,16645918,2012-10-30 12:08:00,5083,2459,21993,40.69106323,-73.99437994," 16 deaths from #Sandy, 7 in NY, reports  ",Affected People,3,Brooklyn,Brooklyn Heights-Cobble Hill,2041
23594,268944886,2012-10-30 21:30:00,7433,453,12790,40.69167008,-73.99472828,"  I was supposed to fly from NYC for tonight's Heat game, but Sandy had other plans. So take this, storm! ",Affected People,3,Brooklyn,Brooklyn Heights-Cobble Hill,2041
9678,176674220,2012-10-29 16:31:00,162,358,1415,40.67956403,-73.98416519, First personal #sandy casualty. Arrive at gym and find only one shoe clipped to my chalk  Boulders ,Affected People,3,Brooklyn,Park Slope-Gowanus,2046
22695,23314335,2012-10-30 18:38:00,62365,2427,20185,40.6695237,-73.9960612, Cabin fever setting in. Still time to find hurricane love. Where are the #sandy parties tonight? ,Affected People,3,Brooklyn,Park Slope-Gowanus,2046
9883,31309170,2012-10-29 16:48:00,1780,1027,8250,40.66916902,-73.99538247," Thanks, #sandy. You've given me a cold as well :-( ",Affected People,3,Brooklyn,Park Slope-Gowanus,2049
9723,55114163,2012-10-29 16:33:00,386,988,2291,40.68468148,-74.00288509, Stayin' safe. No worries  #Sandy ,Affected People,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2059
14353,20811828,2012-10-29 22:33:00,731,683,1835,40.67484,-73.99888, We are getting bored. #sandy    Awesome Apartment ,Affected People,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2067
22018,247566044,2012-10-30 16:50:00,69,314,1375,40.63358008,-74.0360568,"  millions of ppl where negatively effect, by #sandy, how dare you make it political. #pieceofshit ",Affected People,3,Brooklyn,Bay Ridge,2098
9934,47231863,2012-10-29 16:52:00,313,245,16694,40.649927,-74.021472, Too boring on the inside. #hurricanesandy #sunsetpark   Of Hollywood. Stages ,Affected People,3,Brooklyn,Sunset Park West,2110
20815,266182332,2012-10-30 13:55:00,333,1630,2844,40.6584707,-73.9006924," """" Experiencing the onset of CABIN FEVER!!!!!??? #Sandy"""" me too :-) ",Affected People,3,Brooklyn,Brownsville,2115
11264,14463970,2012-10-29 18:42:00,1054,814,7925,40.67797042,-74.0151825," Cabin fever #sandy waiting for the surge   Hook, Brooklyn ",Affected People,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
6476,629526857,2012-10-29 03:24:00,196,447,1082,40.69331463,-73.98307367, I'm bored ; alone . And sandy ain't making me feel any better ,Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2154
12661,24288057,2012-10-29 20:29:00,268,233,788,40.69806322,-73.99400203," Geez #sandy , what did that tree do to you! :-( ",Infrastructure/Utilities,3,Brooklyn,Brooklyn Heights-Cobble Hill,25
19117,66521523,2012-10-30 03:41:00,360,564,3265,40.69774705,-73.99380063," yes, ladies and gents, i did survive day one of #Frankenstorm. we still have power in my neighborhood in Brooklyn too! #SandyNeedsToSitDown ",Infrastructure/Utilities,3,Brooklyn,Brooklyn Heights-Cobble Hill,25
23589,16651068,2012-10-30 21:28:00,648,453,16941,40.69791058,-73.99380564, Now all we need is POWER!!! #Sandy ,Infrastructure/Utilities,3,Brooklyn,Brooklyn Heights-Cobble Hill,25
14294,655603,2012-10-29 22:28:00,505,924,2433,40.68527,-73.986006, Dean street near bond is closed due to fallen tree. #sandy #brooklyn ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,27
14416,655603,2012-10-29 22:36:00,507,924,2433,40.68511512,-73.98550232, Dean street near Bond closed due to fallen tree. #sandy #brooklyn   Hill ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,27
15992,49259806,2012-10-30 00:15:00,474,598,3594,40.68664251,-73.98500413," Internet down in Boerum hill. Also, all o the trees #Sandy ",Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,27
18827,24975466,2012-10-30 03:12:00,192,389,5354,40.68511512,-73.98550232, Darkness falls on lower Manhattan. #hurricanesandy #nyc #skyline #silhouette  Hill ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,27
21170,15431478,2012-10-30 14:54:00,1207,1178,7446,40.68511512,-73.98550232, #BoerumHill #Brooklyn fared pretty well. Lots of downed trees this morning. #sandy   Hill ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,27
22956,377819999,2012-10-30 19:21:00,657,178,1294,40.68564855,-73.98662183, Add  to the list   list of NYC restaurants reopening after #Sandy.  ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,27
22745,71383220,2012-10-30 18:45:00,1782,627,3878,40.62196472,-74.03184556," I have no service on my phone, thanks #Sandy ",Infrastructure/Utilities,3,Brooklyn,Bay Ridge,30
8042,11470042,2012-10-29 13:46:00,473,381,1787,40.68186727,-73.99621686, Pork store is open - #sandy  Esposito ; Sons ,Infrastructure/Utilities,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,31
23420,20940614,2012-10-30 20:53:00,22385,2523,55085,40.686024,-73.997488, Clearing fallen trees at City Hall.  #Sandy #HurricaneSandy #NYC ,Infrastructure/Utilities,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,31
23482,20940614,2012-10-30 21:07:00,22347,2514,54859,40.686027,-73.997462, A Tree Grows In Brooklyn - A Tree Falls In Brooklyn - #Sandy #HurricaneSandy #NYC #Brooklyn ,Infrastructure/Utilities,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,31
15927,221091496,2012-10-30 00:11:00,169,597,437,40.68698502,-73.99194336, Time Warner down in Cobble Hill #Brooklyn #sandy ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,32
23913,22682422,2012-10-30 22:46:00,738,1781,18750,40.68665327,-73.99381805, No hurricane damage - this is how it always is. Old school. #Sandy ( Community Bookstore w/ 2 others) [pic]: ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,32
6085,47231863,2012-10-29 02:23:00,311,245,16686,40.6434301,-74.01786807, Just got the No Work tomorrow phone call!! Thanks #HurricaneSandy ,Infrastructure/Utilities,3,Brooklyn,Sunset Park West,33
8996,47231863,2012-10-29 15:30:00,312,245,16690,40.64346593,-74.01780755," Mercury Lounge just closed, Concert venues now? #mercurylounge #HurricaneSandy ",Infrastructure/Utilities,3,Brooklyn,Sunset Park West,33
13347,47231863,2012-10-29 21:22:00,311,245,16687,40.6437772,-74.01813254," WOW! #TappanZeeBridge #BKBattery  #HollandTunnel closed. Libraries, Schools, courts, ; Markets closed. LIRR ; MTA closed #HurricaneSandy ",Infrastructure/Utilities,3,Brooklyn,Sunset Park West,33
13842,47231863,2012-10-29 21:59:00,313,245,16698,40.64360595,-74.01806211," In one hour all four East River bridges will shut down: #Brooklyn, #Manhattan, #Williamsburg #Queensboro #Bridges. #HurricaneSandy ",Infrastructure/Utilities,3,Brooklyn,Sunset Park West,33
18137,47231863,2012-10-30 02:13:00,310,245,16681,40.64349799,-74.01771837, RIP to the 29 year old that lost his life from a fallen tree in Queens and the 4 others that died today. #HurricaneSandy ,Infrastructure/Utilities,3,Brooklyn,Sunset Park West,33
9998,47231863,2012-10-29 16:57:00,313,245,16694,40.64616051,-74.01559989,  just canceled their NYC show tomorrow. In Hopes  won't do the same. #Deftones #cypresshill #HurricaneSandy #hope ,Infrastructure/Utilities,3,Brooklyn,Sunset Park West,34
8587,47231863,2012-10-29 14:48:00,312,245,16691,40.64553199,-74.01238511," Subways are shutdown! #hurricanesandy  Park, Brooklyn ",Infrastructure/Utilities,3,Brooklyn,Sunset Park West,35
22464,47231863,2012-10-30 18:03:00,310,245,16677,40.64553199,-74.01238511," Tree Down #hurricanesandy #sunsetpark 53rd and 6th Ave.   Park, Brooklyn ",Infrastructure/Utilities,3,Brooklyn,Sunset Park West,35
22739,47231863,2012-10-30 18:45:00,313,245,16692,40.64553199,-74.01238511," Tree down on 5th ave Sunset Park. #hurricanesandy   Park, Brooklyn ",Infrastructure/Utilities,3,Brooklyn,Sunset Park West,35
15086,20206859,2012-10-29 23:18:00,396,369,844,40.64354757,-74.00923873, Building collapse in Chelsea #sandy #hurricane ,Infrastructure/Utilities,3,Brooklyn,Sunset Park East,37
20342,20206859,2012-10-30 12:21:00,396,369,844,40.64355729,-74.00973651, My poor #yard post- #sandy #cleanup #Hurricane ,Infrastructure/Utilities,3,Brooklyn,Sunset Park East,37
21371,20206859,2012-10-30 15:20:00,396,369,844,40.6436091,-74.00964961," ?_?? Mayor: all  will be closed again tomorrow. #Sandy?_? Ack! I miss my students, Mr. Mayor! ",Infrastructure/Utilities,3,Brooklyn,Sunset Park East,37
8572,259915271,2012-10-29 14:47:00,131,119,335,40.657466,-74.003863, She survived Irene Will our baby tree survive the onslaught of Sandy? #hurricanesandy ,Infrastructure/Utilities,3,Brooklyn,Sunset Park West,38
19716,16843573,2012-10-30 05:29:00,102,190,2336,40.65565812,-74.00206317, con ed substation just blew up on 23rd street in #brooklyn #sandy ,Infrastructure/Utilities,3,Brooklyn,Sunset Park West,38
7193,736348634,2012-10-29 08:40:00,16,34,192,40.64175593,-74.00490329, My flight to Miami been cancelled due the hurricane Sandy so I reschedule to Wednesday Oct 31 ! ,Infrastructure/Utilities,3,Brooklyn,Sunset Park East,41
12846,23953349,2012-10-29 20:43:00,2235,522,5879,40.67447597,-73.98051968,  Good luck to you too. We are working from home today. I do not plan to leave my apartment. #Sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,47
18854,64449219,2012-10-30 03:14:00,260,257,1499,40.67485281,-73.98160392, I cant believe there are bars in this neighborhood that are still open #Sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,47
20793,17887666,2012-10-30 13:53:00,1116,697,8997,40.67408101,-73.98234359, Nice detective work! MT  I sneaked down past the tape. Rumored flooding at 86 station false. #sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,47
22611,17887666,2012-10-30 18:23:00,1116,697,8997,40.67418632,-73.98227767," Breaking news in Park Slope: the doggie park is open but not the children's playground. Sorry kiddos. Dogs: 1, Strollers: 0 #HurricaneSandy ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,47
20512,113136506,2012-10-30 12:55:00,445,404,6526,40.62707196,-74.02598353, Do you think the bagel store is open? This girl needs an iced coffee. #sandy ,Infrastructure/Utilities,3,Brooklyn,Bay Ridge,48
21293,113136506,2012-10-30 15:10:00,446,404,6523,40.62710809,-74.02598234, ?_?? Bloomberg: Public transportation remains closed until further notice. #Sandy?_? #uhoh ,Infrastructure/Utilities,3,Brooklyn,Bay Ridge,48
22774,15964196,2012-10-30 18:51:00,24525,3580,68788,40.627393,-74.02413672, Tree meets car in #bayridge #nyc #sandy   St ; 3rd Ave Brooklyn ,Infrastructure/Utilities,3,Brooklyn,Bay Ridge,48
21491,14485992,2012-10-30 15:36:00,260,612,1007,40.67004271,-73.98474368," Park slope seems to have been largely spared, people out cleaning up, shops and dive bars open! #sandy ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,49
8291,26499335,2012-10-29 14:19:00,2228,1858,24232,40.66775,-73.98776, Leading from the front... Obama cancels Tuesday campaign event to focus on storm Sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,50
9309,293024666,2012-10-29 15:59:00,226,355,5245,40.66726188,-73.98666581," Don't worry guys, Edible Arrangements is staying open #sandy ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,50
13951,17190467,2012-10-29 22:06:00,27,151,37,40.668213,-73.98588, A tree falls in Brooklyn #sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,50
15087,26499335,2012-10-29 23:19:00,2227,1858,24232,40.66777,-73.98781, Front of entire building collapsed at 8th Ave between 14th ; 15th. #sandy   / via   ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,50
19836,366940481,2012-10-30 06:21:00,1015,623,18627,40.66699955,-73.98736838, So where I live in park slope is almost unaffected. Some broken branches but nothing serious on my block. #HurricaneSandy #brooklyn ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,50
20859,26499335,2012-10-30 14:01:00,2229,1856,24224,40.66776,-73.98777," """" #sandy #cobblehill 4 trees down on Baltic/court ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,50
22233,26499335,2012-10-30 17:22:00,2228,1859,24233,40.66775,-73.98775, Half-submerged cars near Goldman Sachs building in New York City after storm #Sandy   / via  #fb ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,50
21851,302143527,2012-10-30 16:28:00,237,340,530,40.66623528,-73.98107529, So... A tree fell on our car. #sandy #brooklyn #parkslope   Slope ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,51
15981,16250158,2012-10-30 00:14:00,2372,859,12562,40.66944145,-73.98105581, Lights flickering. Our  flashlights are at the ready. #Sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,52
21812,115708759,2012-10-30 16:24:00,207,312,1541,40.66723,-73.981467, Digging out #brooklyn #sandy #trees emscenes   Avenue Donuts ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,52
20641,15445595,2012-10-30 13:22:00,2133,1791,14489,40.67022342,-73.97712596, Sandy seems to have kept damage in Park Slope to trees vs cars  Slope Brooklyn ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,53
23940,779482760,2012-10-30 22:53:00,48,400,908,40.67019268,-73.97978627, Never getting back to Boston. All bus services suspended but everyone still able to buy tickets online. #NYCSandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,53
23980,779482760,2012-10-30 23:03:00,49,399,908,40.67019268,-73.97978627, #Greyhound is answering questions here but wont give clear updates on service suspensions. Customers who bot tickets are like ?? #NYCSandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,53
12937,257133489,2012-10-29 20:51:00,52,271,684,40.67518763,-73.97758706, Split screen of broken construction crane  st. Waiting for crane to fall?  Ghoulish.  #Sandy. ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,54
16373,7695482,2012-10-30 00:35:00,282,539,8593,40.6736058,-73.9785325, I keep expecting the power to shut off any minute. I've seen flashes north of me of transformers blowing. #sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,54
19380,30721406,2012-10-30 04:16:00,1151,1132,3580,40.674882,-73.977459, Tree down on Union st ; 7th ave in Park Slope but lights still on. #sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,54
21161,257133489,2012-10-30 14:52:00,52,271,684,40.67527202,-73.97757979," Was just here with my nephews -- """" PHOTO: Even Space Shuttle Enterprise wasn't spared from Sandy ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,54
22183,67346705,2012-10-30 17:15:00,65,90,1126,40.67209419,-73.977933," Two trees down on my block, other wise pretty uneventful #ParkSlope #sandy ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,54
22468,10114542,2012-10-30 18:03:00,199,96,947,40.67336045,-73.97917434, trees down. garfield and 6th ave. #Sandy ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,54
18641,541223426,2012-10-30 02:56:00,397,579,3518,40.62402158,-74.00121552, That's great cable and internet is out! #ThankYouSandy ,Infrastructure/Utilities,3,Brooklyn,Dyker Heights,62
18850,393782666,2012-10-30 03:13:00,306,263,9056,40.62507,-73.99789," SANDY, YOU DIRTY FUCKING CUNT, GIVE ME BACK MY ELECTRICITY ! ",Infrastructure/Utilities,3,Brooklyn,Dyker Heights,62
23612,24786220,2012-10-30 21:32:00,240,322,42509,40.69333654,-73.96677481, Business as usual in Clinton Hill FU #Sandy #Hurricane   Kau ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,63
14907,17256825,2012-10-29 23:07:00,6779,1830,14704,40.686979,-73.96779, 12-15 foot wooden fence (annoying) has broken off outside of Boardwalk Empire house next door. #earlywin #sandy #nyc ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,65
24079,34327850,2012-10-30 23:28:00,296,713,2394,40.67208513,-73.95739029, Meatballs by candlelight #sandy ( [pic]: ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,72
21134,228202497,2012-10-30 14:48:00,362,688,2794,40.674756,-73.955396, Even the trees were trying to get inside under cover last night #Sandy #BK  Pl ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,74
21313,551235295,2012-10-30 15:13:00,183,287,1130,40.67553716,-73.95299592, ?_?? Mayor: all  will be closed again tomorrow. #Sandy?_? ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,74
21594,196309903,2012-10-30 15:52:00,1498,228,5980,40.674756,-73.955396, a tree falls in Brooklyn #sandy  Pl ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,74
12637,264550121,2012-10-29 20:28:00,75,77,392,40.681471,-73.960644, Subway definitely closed #Sandy ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,76
13336,264550121,2012-10-29 21:22:00,75,77,392,40.68145146,-73.96065764, Omg LIGHTS JUST FLICKERED #Sandy #beforepoweroutage #ClintonHill ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,76
14891,264550121,2012-10-29 23:06:00,75,77,392,40.68136068,-73.96046025," With each new light flicker and bridge closure, my stock of #snaxx looks  smaller and smaller #Sandy ",Infrastructure/Utilities,3,Brooklyn,Clinton Hill,76
10328,24661289,2012-10-29 17:22:00,17882,933,18504,40.68448118,-73.96187127, Internet companies have all the same achilles heel: they can't exist without digital infrastructure. #Lessonsfromsandy #Sandy ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,78
16136,14298584,2012-10-30 00:23:00,377,430,3801,40.68681982,-73.96247875, TWC live cable and wifi out. DVR still working. TGF for that! Wind is scary intense. #sandy ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,78
23189,15695289,2012-10-30 20:04:00,172,294,2948,40.68836594,-73.96118164, Class cancelled again. #sandy   Star ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,78
17841,55859457,2012-10-30 01:54:00,40,161,431,40.69319217,-73.95724414,  Internet seems to be down in many nabes while power stays on. #Sandy baby boom here we come! ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,79
24081,14941117,2012-10-30 23:29:00,257,171,5340,40.67883042,-73.94976975, If you thought biking through NYC was dangerous try doing it with half the city blacked out. #Sandy ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,86
13828,6094482,2012-10-29 21:57:00,1667,1991,7076,40.68362827,-73.94697872," Well, there goes my Internet connection :-( so much for #sandy Netflix marathon ",Infrastructure/Utilities,3,Brooklyn,Bedford,88
20909,815325156,2012-10-30 14:10:00,1954,791,3173,40.61617206,-73.99608795,"  thanks Chris for your work, downed tree on my house #Sandy ",Infrastructure/Utilities,3,Brooklyn,Bensonhurst West,97
20916,815325156,2012-10-30 14:11:00,1954,791,3173,40.61615731,-73.99628299,  will try and get there but dealing with downed tree on my house and damage #Sandy ,Infrastructure/Utilities,3,Brooklyn,Bensonhurst West,97
15662,37751707,2012-10-29 23:55:00,258,703,1129,40.68133163,-73.94166565, Sandy is here tree on top some cars from one side straight into the other yard acros  MacDonough Street ,Infrastructure/Utilities,3,Brooklyn,Bedford,101
15700,37751707,2012-10-29 23:57:00,258,703,1129,40.68133163,-73.94166565, Sandy crushing cars on my block this shit crazy.   MacDonough Street ,Infrastructure/Utilities,3,Brooklyn,Bedford,101
21416,520330596,2012-10-30 15:26:00,15,36,129,40.6053765,-73.9914598, sad to hear abut the damage caused bye sandy I live in Brooklyn no harm caused here but I hope all Nye Yorkers and rest of the state's come ,Infrastructure/Utilities,3,Brooklyn,Bensonhurst West,102
23672,57388879,2012-10-30 21:48:00,1232,632,18668,40.68187476,-73.93487706, #sandy blew away the hood from Peaches. Limited menu until it's repaired.   Restaurant ,Infrastructure/Utilities,3,Brooklyn,Stuyvesant Heights,104
8571,244818555,2012-10-29 14:47:00,180,598,302,40.604127,-73.9957885, I'm ridiculously wishing I had some work to do from home. #hurricanesandy sucks ,Infrastructure/Utilities,3,Brooklyn,Bensonhurst West,111
12485,24237207,2012-10-29 20:16:00,73,64,2450,40.60513063,-73.99654861, Power flickering on and off in my apartment. We are entering end game. #Sandy ,Infrastructure/Utilities,3,Brooklyn,Bensonhurst West,111
16022,24237207,2012-10-30 00:17:00,73,64,2450,40.60518598,-73.9966746, Internet went down in #Bensonhurst. Was just about to hang myself when it came back on #Sandy ,Infrastructure/Utilities,3,Brooklyn,Bensonhurst West,111
