ID,userID,date,Followers,Friends,Statuses,Lat,Long,Text,Class,BoroCode,BoroName,NTAName,CenstracID
1224,62159830,2012-10-28 09:13:00,55,313,1402,40.650695,-73.9729335," "" Hurricane Sandy: 5 AM ET, 75 mph winds, Cat 1, 960 mb, moving NE at 13 mph."" And this shit is slowing down. #frankenstormbs ",Caution and Advice,3,Brooklyn,Windsor Terrace,1110
1910,62159830,2012-10-28 16:20:00,55,313,1402,40.650695,-73.9729335, Is it too mean to call my relatives living in Red Hook who are refusing to leave fucking stupid? Precaution is better than stranded #sandy ,Caution and Advice,3,Brooklyn,Windsor Terrace,1110
4156,62159830,2012-10-28 21:53:00,55,313,1404,40.650695,-73.9729335, Bought rum and prosecco. Moved the giant sticks my dog brings home. My #frankenstorm prep is complete. #sandy ,Caution and Advice,3,Brooklyn,Windsor Terrace,1110
3797,17162311,2012-10-28 21:05:00,967,902,6613,40.73033524,-73.95316315, Go bag. #ZoneA #Sandy #Greenpointers   Brooklyn ,Caution and Advice,3,Brooklyn,Greenpoint,1115
4721,17162311,2012-10-28 23:00:00,967,902,6613,40.73670405,-73.95522059, #ZoneA #Sandy #Greenpointers. Saint Vitus Bar secures the cellar. Save the tallboys!  Vitus Bar ,Caution and Advice,3,Brooklyn,Greenpoint,1116
25,41054121,2012-10-24 01:31:00,486,402,1671,40.71216849,-73.95726659," #notgood """" Sandy may be hurricane soon. ",Caution and Advice,3,Brooklyn,North Side-South Side,1127
1512,45844838,2012-10-28 14:42:00,209,516,984,40.71029248,-73.95867851, These faux storms are intended to bolster the economy - the only safety precautions that authorities advise is to shop for supplies #Sandy ,Caution and Advice,3,Brooklyn,North Side-South Side,1127
1520,45844838,2012-10-28 14:46:00,209,516,984,40.71038264,-73.95861405,  We played you 1.3 million times last night - now #Sandy is coming we can bunker down w you on repeat! ,Caution and Advice,3,Brooklyn,North Side-South Side,1127
3307,30316965,2012-10-28 20:01:00,887,630,16217,40.71194379,-73.95730399," 4 bottles of wine, 3 bottles of champagne, one bottle of vodka, and Homeland. Totally storm ready! #hurricanesandy #newyork ",Caution and Advice,3,Brooklyn,North Side-South Side,1127
4806,307949887,2012-10-28 23:10:00,1443,1448,2868,40.59131622,-73.96237183,7:00 Knit Night 9:00 Spoken Word Open Mic Come and have a hurricane to celebrate the hurricane! Be safe in Sandy.,Caution and Advice,3,Brooklyn,Brighton Beach,1132
2247,434046881,2012-10-28 17:14:00,449,302,18147,40.5861692,-73.9725145," Got an emergency alert,  #Sandy scares people. ",Caution and Advice,3,Brooklyn,Gravesend,1144
3008,434046881,2012-10-28 19:15:00,449,303,18147,40.5861351,-73.9725066," Been to Key Food. A million people there, waited to check out a half an hour.....shock..#Sandy ",Caution and Advice,3,Brooklyn,Gravesend,1144
3403,434046881,2012-10-28 20:16:00,449,302,18147,40.5861533,-73.9725264," Zone A is evacuating, gladly I'm not in it. #Sandy #NewYork ",Caution and Advice,3,Brooklyn,Gravesend,1144
875,7482,2012-10-27 21:31:00,9048,565,37392,40.67781753,-73.97375464,  Seems like Irenes sizzle over steak is causing people (incl myself) to be less fervent abt battening hatches for #Sandy. ,Caution and Advice,3,Brooklyn,Prospect Heights,1159
1291,7482,2012-10-28 12:56:00,9058,568,37429,40.67791647,-73.97372024,  Our Sandy prep  order for today was cancelled last night. Had to hit the Key Food but it was in pod shape. #wah ,Caution and Advice,3,Brooklyn,Prospect Heights,1159
1743,7482,2012-10-28 15:51:00,9058,568,37429,40.67787672,-73.97373244, For a moment I thought they were issuing a warning in Pig Latin only to realize it was just the return of  #Sandy ,Caution and Advice,3,Brooklyn,Prospect Heights,1159
2882,390494647,2012-10-28 18:57:00,52,229,441,40.677392,-73.972408, car garaged. fridge with beer. all set for #hurricanesandy ,Caution and Advice,3,Brooklyn,Prospect Heights,1159
3921,17002204,2012-10-28 21:21:00,288,230,1426,40.67927646,-73.97377396, I have a bottle of Poland Spring and a box of chocolate pretzels. Bring it on Sandy! ,Caution and Advice,3,Brooklyn,Prospect Heights,1159
801,20802721,2012-10-27 19:58:00,1646,1053,6070,40.68430926,-73.97653194, Halloween + Sandy supplies ( w/ 16 others) ,Caution and Advice,3,Brooklyn,Fort Greene,1160
1387,133844410,2012-10-28 13:56:00,423,573,8977,40.68430926,-73.97653194, quick stock up for sandy ( w/ 3 others) ,Caution and Advice,3,Brooklyn,Fort Greene,1160
2838,63485188,2012-10-28 18:49:00,181,688,2965,40.68430926,-73.97653194, stocking up for when sandy come by ( w/  ,Caution and Advice,3,Brooklyn,Fort Greene,1160
3954,35752232,2012-10-28 21:26:00,844,628,2810,40.68667906,-73.97533619, My local overpriced organic bodega has people in line buying Kale chips. Im pretty sure they wont survive. #hurricanesandy ,Caution and Advice,3,Brooklyn,Fort Greene,1160
4073,361667370,2012-10-28 21:41:00,86,113,6673,40.68430926,-73.97653194, Stocked up for this fukin #hurricane ! #SANDY can kiss my ass #broke #Nutella #chips #lemonade #pea  ,Caution and Advice,3,Brooklyn,Fort Greene,1160
1008,7482,2012-10-28 00:36:00,9048,565,37393,40.67663399,-73.97194615, Just found out our #Sandy prep order with  was cancelled for tomorrow so in here getting our supplies on. ,Caution and Advice,3,Brooklyn,Prospect Heights,1164
2535,238849342,2012-10-28 18:02:00,271,294,2614,40.6771038,-73.9642377," I got food ,water I am ready for Sandy ",Caution and Advice,3,Brooklyn,Prospect Heights,1165
3885,15052560,2012-10-28 21:17:00,6694,5581,20104,40.68011674,-73.97712596," We evacuated! Just before the rain began. Have booze, games, season 3 of Buffy   Sandy Safe House ",Caution and Advice,3,Brooklyn,Park Slope-Gowanus,1179
1012,281747047,2012-10-28 00:39:00,294,122,526,40.70629853,-73.93157893, What are you stocking up on for hurricane sandy? Beef jerky and bud light lime are important. ,Caution and Advice,3,Brooklyn,Bushwick North,1180
3677,6133282,2012-10-28 20:51:00,7179,3298,31198,40.705279,-73.9319276, People are taking the storm seriously. I've never seen so many people and do long lines in the local store here in Bushwick #sandy ,Caution and Advice,3,Brooklyn,Bushwick North,1180
2794,16567684,2012-10-28 18:41:00,219,266,9677,40.70803833,-73.94096375, Fuck your hurricane supplies. This is how West Indians prepare. #hurricanesandy  williamsburg ,Caution and Advice,3,Brooklyn,Bushwick South,1201
2825,24029511,2012-10-28 18:46:00,996,990,7559,40.70728709,-73.94034863, Hurricane prep  #hurricanesandy  Doughnuts ,Caution and Advice,3,Brooklyn,Bushwick South,1201
4725,36678627,2012-10-28 23:00:00,221,171,684,40.70659256,-73.94264984," Line at the supermarket. #sandy #frankenstorm  Supermarket, Bushwick, Brooklyn ",Caution and Advice,3,Brooklyn,Bushwick South,1201
1522,89355728,2012-10-28 14:47:00,850,1152,59189,40.70122622,-73.98324685, Getting a few packs of cigarettes before Sandy hits. ( Grocery - Bodega) ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1279
258,22226360,2012-10-26 18:41:00,614,1070,19310,40.695218,-73.930404, NYTimes: Here's how to track #Sandy ,Caution and Advice,3,Brooklyn,Bushwick South,1311
3937,10205602,2012-10-28 21:23:00,565,661,17015,40.69042712,-73.95468678, Sandy prep. ( Foods w/ 5 others) ,Caution and Advice,3,Brooklyn,Bedford,1319
4473,21451880,2012-10-28 22:31:00,920,948,2708,40.70746017,-73.96566784," We're ready for you Sandy: Spicy nacho Doritos, fake Funyuns and BBQ cheeps. Yea buddy. ",Caution and Advice,3,Brooklyn,North Side-South Side,1327
1766,626729648,2012-10-28 15:55:00,403,255,9024,40.64293345,-73.9456035," Hurricane Sandy is going to hit us in a few days, possibly tonight. Pray for us New Yorkers, Harry. Xxx. ",Caution and Advice,3,Brooklyn,East Flatbush-Farragut,1338
1803,626729648,2012-10-28 16:03:00,405,257,9021,40.64297308,-73.945639," Stocking up on water, food and warm blankets... Sandy's gonna be a fierce one! ",Caution and Advice,3,Brooklyn,East Flatbush-Farragut,1338
3671,339795948,2012-10-28 20:50:00,217,124,481,40.69238,-73.96398, My bunker is prepared. Now where's the rain? #sandy #chocolate #deerskull #chordorgan  ,Caution and Advice,3,Brooklyn,Clinton Hill,1340
393,61663,2012-10-27 00:35:00,19369,1560,13783,40.69612821,-73.99630688, Good news for panicky New Yorkers: the Duracells you stockpiled for Hurricane Irene are still in date #HurricaneSandy ,Caution and Advice,3,Brooklyn,Brooklyn Heights-Cobble Hill,1344
1643,61663,2012-10-28 15:26:00,19369,1559,13783,40.69615579,-73.99738153, Highly impressed by NYC's DOT; Brooklyn Heights full of trash carts cleaning drainage areas of leaves ; emptying trash #Sandy ,Caution and Advice,3,Brooklyn,Brooklyn Heights-Cobble Hill,1344
2654,18730817,2012-10-28 18:17:00,274,86,657,40.63990349,-73.98858417, Filling up before the storm #Hurricane #Sandy  Park ,Caution and Advice,3,Brooklyn,Borough Park,1358
1605,33298222,2012-10-28 15:11:00,1280,1406,43568,40.64017661,-73.98533014, Packing up with lots of non perishable kokosh cake for #Hurricane #Sandy ( Kollel Store) ,Caution and Advice,3,Brooklyn,Borough Park,1362
4641,171915941,2012-10-28 22:50:00,289,369,1225,40.6488324,-73.9794741, The Frankenstorm is coming!!! The Frankenstorm is coming!!! It's alive!!! #hurricaneSandy #Sandy ,Caution and Advice,3,Brooklyn,Windsor Terrace,1366
4108,30596650,2012-10-28 21:46:00,1099,1678,8431,40.624917,-74.02682, Be safe out there peeps ( Sandy) ,Caution and Advice,3,Brooklyn,Bay Ridge,1368
2575,368770318,2012-10-28 18:06:00,430,256,361,40.63127412,-73.99606253, Webers grocery in bp 13th ave. ran out of milk juice and water. #Sandy #HurricaneSandy #Hurricane ,Caution and Advice,3,Brooklyn,Borough Park,1378
2690,29499166,2012-10-28 18:23:00,766,508,10338,40.64493679,-74.00028326, Mandatory Evacuation. #bowelmovementjokes #Sandy ,Caution and Advice,3,Brooklyn,Sunset Park East,1383
821,492424017,2012-10-27 20:25:00,94,553,1282,40.655362,-74.00889516, Costco is Insane - thanks to Hurricane Sandy  ,Caution and Advice,3,Brooklyn,Sunset Park West,1421
1623,239024528,2012-10-28 15:18:00,1087,985,8587,40.655362,-74.00889516," It's nuts here for sure but not nearly as bad as I was anticipating. Plenty of water, too. #Sandy (@Costco)",Caution and Advice,3,Brooklyn,Sunset Park West,1421
955,194962896,2012-10-27 23:05:00,4124,943,13053,40.6365306,-73.9572208," """"Rationalizing mild alcoholism is easy when it's a govt warned hurricane"""" Good advice. Time to stock up for Sandy ",Caution and Advice,3,Brooklyn,Flatbush,1437
3866,311612407,2012-10-28 21:14:00,212,238,7814,40.63765396,-73.94526344, Every one plz b safe #HurricaneSandy #brooklyn #nyc #tristatearea #jersey #Queens #Bronx #statenisland #longisland #manhattan #upstates ,Caution and Advice,3,Brooklyn,Flatbush,1438
562,17304879,2012-10-27 14:36:00,450,1067,7442,40.64545096,-73.91379651, Stocking up for Sandy...not crowded at all. ( Wholesale Club) ,Caution and Advice,3,Brooklyn,Canarsie,1454
4817,14495000,2012-10-28 23:12:00,883,2889,10733,40.58070914,-73.95372819, At an event at the Manhattan Beach Jewish Center! Hurricane Sandy comes tomorrow! ( Beach Jewish Center) ,Caution and Advice,3,Brooklyn,Brighton Beach,1464
1284,860737266,2012-10-28 12:51:00,8,86,231,40.596749,-74.002628, Sandy is coming ,Caution and Advice,3,Brooklyn,Bath Beach,1467
1061,24290627,2012-10-28 01:59:00,883,583,6329,40.72683204,-73.94208071," As a Californian I am unprepared! """"#Frankenstorm has the potential to be the strongest storm in recorded weather history"""" #NY #Sandy #Scary ",Caution and Advice,3,Brooklyn,Greenpoint,1470
404,20011461,2012-10-27 01:03:00,389,821,4618,40.69968884,-73.99385773, Times like this almost make me miss the UK. #hurricanesandy #evacuation #really #onlyabitofwind #frankenstorm ,Caution and Advice,3,Brooklyn,Brooklyn Heights-Cobble Hill,1488
590,20011461,2012-10-27 15:19:00,388,821,4618,40.69968884,-73.99385773, Was gonna spend today shopping for Halloween supplies. Now looks like I'm shopping for supplies just to keep me alive #hurricanesandy ,Caution and Advice,3,Brooklyn,Brooklyn Heights-Cobble Hill,1488
4083,152509676,2012-10-28 21:42:00,593,399,1141,40.69784528,-73.99276, #NYC storm prep. This grocery store line is wrapped around the store. #HurricaneSandy #feelsliketheapocalypse ,Caution and Advice,3,Brooklyn,Brooklyn Heights-Cobble Hill,1488
691,15810981,2012-10-27 17:42:00,660,2011,10975,40.70182149,-73.98686886, The MTA is prepared for #hurricanesandy ! Are you? #frankenstorm #nyc   Subway - York St (F) ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
1323,27727789,2012-10-28 13:21:00,261,316,5162,40.70304,-73.993869, Battening down the hatches preparing for #Sandy #Frankenstorm ( Nest) ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
4858,29805230,2012-10-28 23:18:00,268,1293,1486,40.70400146,-73.98751946, All stocked up on canned mice and batteries for my heated rock. #sandy ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
1706,25393101,2012-10-28 15:42:00,171,254,952,40.71748031,-73.96315107, Ready for the flood #sandy #Hurricane #HurricaneSandy ,Caution and Advice,3,Brooklyn,North Side-South Side,1491
73,295726170,2012-10-25 05:04:00,302,706,8099,40.61174202,-74.00113687, Hurricane sandy gaining strength man I hope she pounds east coast I would love to see some #weather action ,Caution and Advice,3,Brooklyn,Bensonhurst West,1554
1966,78800269,2012-10-28 16:29:00,2155,2284,66465,40.7014602,-73.9305723,  be safe son... Can't have nothing happening to my $$$$ #Sandy ,Caution and Advice,3,Brooklyn,Bushwick South,1597
3897,61785757,2012-10-28 21:18:00,455,670,4342,40.7027254,-73.9298233, Hatches battened. #Sandy ,Caution and Advice,3,Brooklyn,Bushwick South,1597
4690,1581701,2012-10-28 22:57:00,332,372,1254,40.6977641,-73.9351999, filled bathtub with water for toilet flushing. probably overkill  #sandy ,Caution and Advice,3,Brooklyn,Bushwick South,1599
53,103434899,2012-10-24 21:45:00,911,36,38887,40.65472896,-73.93780976, Hurricane Sandy Hitting My Jamaica. ,Caution and Advice,3,Brooklyn,East Flatbush-Farragut,1602
4867,103434899,2012-10-28 23:19:00,912,36,38887,40.65470879,-73.93773064,"  I just spoke to my Cousin in Jamaica she said Hurricane Sandy hit Kingston, St. Mary, St Thomas and Portland ",Caution and Advice,3,Brooklyn,East Flatbush-Farragut,1602
1863,226428781,2012-10-28 16:13:00,52,224,2715,40.68949634,-73.98023952, #Sandy Survival Kit!  BKLYN ,Caution and Advice,3,Brooklyn,Fort Greene,1613
3349,87812570,2012-10-28 20:07:00,461,922,5550,40.68959658,-73.97660517," I think I'd better start heeding the hurricane warnings. Prayers, Gas, batteries, veggies, water,dog food. #SANDY ",Caution and Advice,3,Brooklyn,Fort Greene,1613
1725,27354842,2012-10-28 15:46:00,107,188,4959,40.666258,-73.875689, Getting ready for Sandy's arrival ( crib) ,Caution and Advice,3,Brooklyn,East New York,1621
4959,851994726,2012-10-28 23:32:00,12,12,104,40.61731426,-73.91535992, Get ready for sandy get your food now you  still have time give me what you got sandy ,Caution and Advice,3,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,1694
3371,19398047,2012-10-28 20:10:00,21215,3841,142054,40.647509,-73.890525, I caught the tail end but negros is fighting in Pathmark for Groceries #HurricaneSandy ,Caution and Advice,3,Brooklyn,Canarsie,1695
4008,95919945,2012-10-28 21:33:00,86,184,2980,40.69331455,-73.9108696,  what are you doing to prepare for hurricane sandy chyna? ,Caution and Advice,3,Brooklyn,Bushwick North,1735
2462,376493917,2012-10-28 17:50:00,189,179,779,40.69049227,-73.98099709," no tables, no chairs. Sandy preparation #scared   Island University ",Caution and Advice,3,Brooklyn,Fort Greene,1831
4343,14717797,2012-10-28 22:16:00,766,1000,7015,40.69000838,-73.97712596," Feeling good about Zone C going around my building, apparently. #frankenstorm #sandy  ",Caution and Advice,3,Brooklyn,Fort Greene,1831
5102,258066842,2012-10-28 23:54:00,54,247,1742,40.64472342,-73.96325296, Be safe and smart everybody!! #Sandy ,Caution and Advice,3,Brooklyn,Flatbush,1838
2849,19478693,2012-10-28 18:52:00,5931,2973,9865,40.71630029,-73.95971964, Stores are sold out of Cholula and kale. Must be hurricane season in Brooklyn. #Sandy ,Caution and Advice,3,Brooklyn,North Side-South Side,1869
3014,24794146,2012-10-28 19:16:00,204,181,3834,40.71735293,-73.96039224, #Sandy Prep ( Bottle Coffee w/ 3 others) ,Caution and Advice,3,Brooklyn,North Side-South Side,1869
3055,10648172,2012-10-28 19:24:00,128,311,1720,40.71535636,-73.95960014, Line to get INTO foodtown in Williamsburg #sandy #hurricanepreparedness  of Williamsburg ,Caution and Advice,3,Brooklyn,North Side-South Side,1869
3661,10454572,2012-10-28 20:49:00,576702,1856,22828,40.71650931,-73.95853685, Spotted on Bedford: a crew of kids carrying surfboards #danger #sandy ,Caution and Advice,3,Brooklyn,North Side-South Side,1869
3847,7069062,2012-10-28 21:12:00,1268,921,5709,40.71535636,-73.95960014, The line to get *into* foodtown #sandy  of Williamsburg ,Caution and Advice,3,Brooklyn,North Side-South Side,1869
1116,352566525,2012-10-28 03:12:00,58,115,1816,40.65150177,-73.97037927, #HurricaneSandy #HideyourwifeHideyourkids  Park Tennis Center ,Caution and Advice,3,Brooklyn,park-cemetery-etc-Brooklyn,1884
3009,186961861,2012-10-28 19:15:00,189,168,2624,40.67182658,-73.97001194, Dedicated client keeping ME honest!  We're getting a run in before Sandy traps us indoors. #aintnostoppingus #gogogo ,Caution and Advice,3,Brooklyn,park-cemetery-etc-Brooklyn,1884
4512,172681350,2012-10-28 22:35:00,147,270,4282,40.6555704,-73.9629162," Me: ready for #Sandy? Friend: yeah I've stocked up on wine, olives and cheese; Me: umm, water? Candles? Canned goods? Friend: for what? ",Caution and Advice,3,Brooklyn,park-cemetery-etc-Brooklyn,1884
4524,12249712,2012-10-28 22:36:00,939,1001,3998,40.66723063,-73.97509487, The city is passing through the neighborhood emptying the trash cans and turning them upside down. #sandy prep ,Caution and Advice,3,Brooklyn,Park Slope-Gowanus,1885
994,278646950,2012-10-28 00:08:00,214,213,599,40.674929,-73.976594, Pre-Sandy supplies.   Slope Food Coop ,Caution and Advice,3,Brooklyn,Park Slope-Gowanus,1886
2271,67346705,2012-10-28 17:18:00,65,90,1126,40.675409,-73.97786352," Storm sandy is approaching. To Joey and I, this means it's time to stock up on fancy cheeses and wine. ",Caution and Advice,3,Brooklyn,Park Slope-Gowanus,1886
712,274589367,2012-10-27 18:06:00,50,81,4576,40.7114869,-73.9508414, #sandy is coming ,Caution and Advice,3,Brooklyn,North Side-South Side,1916
3344,17004113,2012-10-28 20:07:00,652,798,18383,40.714045,-73.950255, Pumpkins are a necessity for being cooped up during #sandy!  Hardware ,Caution and Advice,3,Brooklyn,North Side-South Side,1916
4812,41054121,2012-10-28 23:11:00,486,402,1671,40.71322767,-73.95426295,  why you still there? #getout!!!  #besafe #sandy ,Caution and Advice,3,Brooklyn,North Side-South Side,1916
2047,11702052,2012-10-28 16:44:00,145,233,3877,40.71633255,-73.95361626, Mascio hurricane #sandy prep: Bourbon and Oatmeal Raisin cookies.  Playhouse ,Caution and Advice,3,Brooklyn,North Side-South Side,1917
3140,14079970,2012-10-28 19:39:00,570,868,2520,40.71880847,-73.95368517," Whiskey, ice cream bars, condoms, check. #Hurricane prep done. #sandy ",Caution and Advice,3,Brooklyn,North Side-South Side,1917
3207,178917988,2012-10-28 19:47:00,596,1582,2268,40.71343536,-73.95807266, #sandy is on her way #nofilter  ,Caution and Advice,3,Brooklyn,North Side-South Side,1917
2957,14193192,2012-10-28 19:07:00,3169,1399,4750,40.71069131,-73.96551157," Hurricane special only $12 at Diner, opting famous bloody mary's in prep for #frankenstorm #sandy #williamsburg style ",Caution and Advice,3,Brooklyn,North Side-South Side,1918
3820,22226360,2012-10-28 21:08:00,612,1073,19301,40.71200121,-73.96624823, Fuck groceries. Hit your favorite bar!! #sandy ,Caution and Advice,3,Brooklyn,North Side-South Side,1918
4452,25309307,2012-10-28 22:29:00,560,301,4352,40.7125057,-73.96579823," I've said """"hunker down"""" more today than any other day in my life. #sandy ",Caution and Advice,3,Brooklyn,North Side-South Side,1918
1026,42816294,2012-10-28 01:05:00,37,107,2126,40.58270425,-73.98557119, Preparing for #hurricanesandy #panic at the #pathmark #Brooklyn #cropsey #11223   ,Caution and Advice,3,Brooklyn,Seagate-Coney Island,1925
718,54096848,2012-10-27 18:17:00,919,959,8826,40.5748479,-73.97756696, Preparing for #HurricaneSandy's arrival  ,Caution and Advice,3,Brooklyn,Seagate-Coney Island,1927
3177,15026569,2012-10-28 19:43:00,306,287,6679,40.57334844,-73.98030281, Sandy watching ( Island Beach ; Boardwalk w/ 3 others) [pic]: ,Caution and Advice,3,Brooklyn,Seagate-Coney Island,1927
3427,61093279,2012-10-28 20:19:00,2492,240,2452,40.57334844,-73.98030281, Some people are stocking up on Sandy supplies. Others are in Coney Island s  Island Beach ; Boardwalk ,Caution and Advice,3,Brooklyn,Seagate-Coney Island,1927
1240,21207086,2012-10-28 11:32:00,7163,1996,7625,40.62384637,-73.91196167," #Hurricane #Sandy: How to Plan, Prepare and Respond! #pets #disasterpreparedness #hurricanesandy ",Caution and Advice,3,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,1946
2268,21207086,2012-10-28 17:17:00,7156,1996,7617,40.62392623,-73.91200723, Thanks...you too!  Stay Safe   #pets #hurricanesandy ,Caution and Advice,3,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,1946
1777,631806159,2012-10-28 15:57:00,418,899,3871,40.67967,-73.89499, Hurricane sandy hit New york tomorrow  #Sandy ,Caution and Advice,3,Brooklyn,Cypress Hills-City Line,1956
3239,330469595,2012-10-28 19:52:00,130,121,1430,40.60361161,-73.99451042, Ready for #HurricaneSandy ,Caution and Advice,3,Brooklyn,Bensonhurst West,2013
1722,14436400,2012-10-28 15:45:00,1778,1552,4276,40.59843548,-73.99648085, My flotation device is ready to go. #perksofhavingafatcat #sandy   ,Caution and Advice,3,Brooklyn,Bensonhurst West,2014
17,38952408,2012-10-23 12:34:00,270,432,35143,40.6969822,-73.9519062, These satellite images of Sandy are looking less than ideal ,Caution and Advice,3,Brooklyn,Bedford,2017
587,18916473,2012-10-27 15:16:00,226,288,3246,40.6698724,-73.9892833, Preparing for #Sandy by working out and eating lots of food. Good to go. #prepared #bringiton #diehappy ,Caution and Advice,3,Brooklyn,Park Slope-Gowanus,2023
846,54390291,2012-10-27 20:51:00,1196,1709,3811,40.6920554,-73.9983316," ""Cool interactive map to tell you, by zip code, when Sandy will destroy your neighborhood: ",Caution and Advice,3,Brooklyn,Brooklyn Heights-Cobble Hill,2041
2213,54390291,2012-10-28 17:09:00,1202,1708,3798,40.6920932,-73.9983009," """" Post: Mayor Bloomberg Declares Mandatory Evacuation for Zone A (#HurricaneSandy)    ",Caution and Advice,3,Brooklyn,Brooklyn Heights-Cobble Hill,2041
1849,14466465,2012-10-28 16:11:00,436,203,8752,40.685699,-74.001761, Sandy provisions from  #zoneB ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2042
1642,174450940,2012-10-28 15:26:00,1282,2063,5685,40.69954,-73.98938,  says storm surge is serious concern. #sandy ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
1653,174450940,2012-10-28 15:28:00,1283,2063,5685,40.69954,-73.98938, Evacs ordered for zone A #sandy ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
1660,174450940,2012-10-28 15:30:00,1284,2066,5699,40.69954,-73.98938, Evac affects 375k New Yorkers. #sandy ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
1704,174450940,2012-10-28 15:40:00,1284,2067,5729,40.69954,-73.98938," Zone A MUST evac by 7pm. Mayor says those who stay won't be arrested, but they are ""selfish."" #sandy ",Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
1718,174450940,2012-10-28 15:44:00,1284,2067,5729,40.69954,-73.98938, has an evac map. #sandy ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
1792,174450940,2012-10-28 16:00:00,1283,2061,5621,40.69954,-73.98938, All the orange areas are zone A. Yellow is Zone B. Green is Zone C. #sandy ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
312,463876997,2012-10-26 21:18:00,25,19,246,40.6750151,-73.8757089, Sandy... Shes coming ,Caution and Advice,3,Brooklyn,East New York,2054
3648,4611791,2012-10-28 20:48:00,326,239,2309,40.68297052,-74.00370005, Getting ready for #sandy in the middle of Zone B.   st. ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2059
1305,19785281,2012-10-28 13:04:00,28921,4184,68294,40.68328948,-74.00598454, Red Hook already packed. The overflow lot filling up. But shelves are stocked. #Sandy ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2108
2785,66366331,2012-10-28 18:40:00,9613,1043,9478,40.67901301,-74.01099048, 'Free Storm Advice' at Red Hook Bait and Tackle. #Frankenstorm #Sandy ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2108
1894,19050680,2012-10-28 16:18:00,276,319,1247,40.681648,-73.999268, Gearing up for Sandy with Billy #NowPlaying Storm by Billy Cobham on #Spotify ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2109
4233,60185544,2012-10-28 22:03:00,1611,439,2375,40.68176364,-73.99644641, Not taking any chances! See you Thursday! #hurricane #Sandy #NYC #evacuation #zoneA  Lee's Valise ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2109
1261,69607151,2012-10-28 12:20:00,1106,969,4647,40.66808288,-73.99797259," #HomeDepot at 8am on a Sunday. Either I've turned into a middle-America dad, or there's a hurricane coming. #sandy ",Caution and Advice,3,Brooklyn,Sunset Park West,2110
64,141725951,2012-10-25 01:21:00,348,409,3971,40.66323602,-73.9948684, Oh crap. It looks like Sayhurricanesandy could be headed for us. Time to order tons of canned goods and water. ,Caution and Advice,3,Brooklyn,Park Slope-Gowanus,2111
844,16712144,2012-10-27 20:49:00,535,304,8163,40.67420193,-74.01670575, Stocking up for Sandy's arrival. #hurricanesandy #frankenstorm  Market ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
1257,19785281,2012-10-28 12:08:00,28921,4184,68294,40.67420193,-74.01670575, Buzzing with earlybirds getting ready for Sandy. ( Market) [pic]: ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
1282,19785281,2012-10-28 12:49:00,28968,4189,68416,40.67462763,-74.01689902, The All-Organic #Sandy prep  ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
1287,19785281,2012-10-28 12:55:00,28974,4189,68434,40.67464782,-74.01721529, They still have water  #Sandy ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
2722,16279489,2012-10-28 18:29:00,1448,862,3374,40.67467474,-74.01705277, Fairway is a madhouse. #nyc #Sandy ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
3667,16396306,2012-10-28 20:50:00,166,177,778,40.67420193,-74.01670575, #sandy is a great excuse to buy junk food ( Market w/ 11 others) ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
